Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
2.033135025E1,-4.101171570E0,3.477418671E0,-5.702840881E0
2.034139625E1,-3.190914459E0,1.472338257E0,-6.991361389E0
2.035144225E1,-1.552272034E0,1.618284760E0,-7.046746216E0
2.036148825E1,-3.279829559E0,2.225871277E0,-4.959037628E0
2.037153425E1,-7.047344971E0,2.994522858E0,-7.458988953E0
2.038158025E1,-5.600902863E0,2.103425903E0,-9.534423065E0
2.039162725E1,-6.796766052E0,1.743274841E0,-8.423134003E0
2.040167325E1,-8.735234985E0,3.703748016E0,-7.048991547E0
2.041171925E1,-7.753726044E0,3.277883606E0,-8.136629791E0
2.042176525E1,-6.541247406E0,2.473606110E0,-1.099763031E1
2.043181125E1,-6.532415771E0,4.278852081E0,-7.558382263E0
2.044185725E1,-4.922663269E0,1.845811615E0,-1.115540222E1
2.045190325E1,-4.125570831E0,6.598278809E-1,-1.141346558E1
2.046194925E1,-7.404801636E0,4.038751373E0,-7.690258026E0
2.047199525E1,-5.290897522E0,2.904859314E0,-1.095272369E1
2.048204133E1,-6.560108185E0,2.944227448E0,-1.375220215E1
2.049208733E1,-7.871082001E0,5.949827271E0,-1.125015518E1
2.050213433E1,-4.353995819E0,5.110073547E0,-1.018781433E1
2.051218033E1,-5.558840332E0,4.963528290E0,-1.297322205E1
2.052222633E1,-3.753594360E0,4.942122803E0,-1.056892181E1
2.053227233E1,-1.426533508E0,4.605622559E0,-1.099837875E1
2.054231833E1,-4.291575623E0,3.288212128E0,-1.397344208E1
2.055236433E1,-5.394332428E0,4.384981384E0,-1.262534546E1
2.056241033E1,-5.903573456E0,4.462520142E0,-1.423629547E1
2.057245633E1,-3.909270630E0,4.380191345E0,-1.365235977E1
2.058250233E1,-6.355334015E0,5.915847931E0,-1.303339691E1
2.059254833E1,-4.386627960E0,5.171146545E0,-1.243883331E1
2.060259433E1,-7.902666321E0,6.450835419E0,-1.494716721E1
2.061264133E1,-5.114713898E0,5.880371704E0,-1.536090683E1
2.062268733E1,-8.734336853E0,6.417903900E0,-1.725821136E1
2.063273333E1,-1.270722519E1,8.365503845E0,-1.607971207E1
2.064277933E1,-1.108205475E1,8.525371399E0,-1.480855545E1
2.065282533E1,-1.234887039E1,7.771539001E0,-1.366777771E1
2.066287133E1,-1.741283981E1,1.086320984E1,-1.779005539E1
2.067291733E1,-1.291978317E1,9.281898193E0,-1.636950943E1
2.068296333E1,-1.215367630E1,8.251740417E0,-1.948932175E1
2.069300933E1,-1.384186569E1,9.148974609E0,-1.774095749E1
2.070305533E1,-8.189020844E0,5.889502716E0,-1.912168625E1
2.071310133E1,-1.309117676E1,5.654491425E0,-2.029988617E1
2.072314733E1,-1.132844238E1,6.767726440E0,-1.902843018E1
2.073319433E1,-1.261786102E1,3.804189148E0,-2.030168243E1
2.074324033E1,-1.261292130E1,3.711382141E0,-2.342493759E1
2.075328633E1,-1.038645126E1,3.944148102E0,-1.896481247E1
2.076333233E1,-1.290526337E1,3.725303192E0,-1.846096024E1
2.077337833E1,-1.360655502E1,5.704188080E0,-2.142809006E1
2.078342433E1,-1.169068909E1,5.800138550E0,-2.224524078E1
2.079347033E1,-8.368647308E0,6.168821869E0,-2.092558502E1
2.080351633E1,-1.392359573E1,5.404810638E0,-2.278232391E1
2.081356233E1,-1.019425095E1,7.046895905E0,-2.303844131E1
2.082360833E1,-5.441334686E0,7.006180573E0,-2.102318207E1
2.083365433E1,-8.168363800E0,7.633825378E0,-2.337748627E1
2.084370133E1,-1.163650177E1,8.681646423E0,-2.483081406E1
2.085374733E1,-8.676706696E0,9.871072998E0,-2.567251373E1
2.086379333E1,-4.375101929E0,1.345836319E1,-2.120939484E1
2.087383933E1,-6.896758118E0,1.388707169E1,-2.835777969E1
2.088388533E1,-1.094434113E1,1.161868881E1,-3.179642899E1
2.089393133E1,-7.953560486E0,8.411907349E0,-2.287453217E1
2.090397733E1,-1.277383667E1,5.621110840E0,-2.797233124E1
2.091402333E1,-1.899340302E1,8.414152679E0,-2.825928452E1
2.092406933E1,-1.205054077E1,1.082818268E1,-2.652499100E1
2.093411533E1,-1.112711105E1,1.120524857E1,-2.661465454E1
2.094416133E1,-9.420659637E0,1.229692841E1,-2.991364426E1
2.095420733E1,-1.164383652E1,1.051802765E1,-2.930605774E1
2.096425333E1,-8.879235535E0,6.576124878E0,-3.071402985E1
2.097430033E1,-1.224468704E1,7.184310150E0,-2.755155624E1
2.098434633E1,-1.196611633E1,9.290580139E0,-3.032633606E1
2.099439233E1,-1.141241776E1,1.140942398E1,-3.118764496E1
2.100443833E1,-1.077339661E1,1.478221024E1,-3.018488022E1
2.101448433E1,-8.745563507E0,1.419243668E1,-3.428859650E1
2.102453033E1,-1.059945831E1,1.086814957E1,-3.550676331E1
2.103457633E1,-1.112606323E1,1.125853775E1,-3.260744247E1
2.104462233E1,-1.376747040E1,1.008931915E1,-3.222289215E1
2.105466833E1,-1.112142288E1,1.408376266E1,-3.152743835E1
2.106471433E1,-1.113010483E1,1.491842697E1,-3.424309113E1
2.107476033E1,-1.318802536E1,1.574036774E1,-3.457300507E1
2.108480633E1,-1.112546448E1,1.399305130E1,-3.464889725E1
2.109485233E1,-1.306857376E1,1.234123627E1,-3.516397614E1
2.110489933E1,-1.384021912E1,1.328637085E1,-3.475472717E1
2.111494533E1,-1.665900742E1,1.426668228E1,-3.471116776E1
2.112499133E1,-1.544099030E1,1.332184708E1,-3.707849487E1
2.113503733E1,-1.743125153E1,1.323577606E1,-3.859738632E1
2.114508333E1,-1.363439713E1,1.303339691E1,-3.532474182E1
2.115512933E1,-1.318203781E1,1.236982681E1,-3.240670990E1
2.116517533E1,-1.259914993E1,1.338277039E1,-3.733206757E1
2.117522133E1,-1.622251511E1,1.650782181E1,-3.445804413E1
2.118526733E1,-1.546000076E1,1.593645996E1,-3.985686722E1
2.119531333E1,-1.490300903E1,1.401595367E1,-4.218602371E1
2.120535933E1,-1.972912308E1,1.445858322E1,-3.995057236E1
2.121540533E1,-1.843521378E1,1.475900848E1,-3.897190750E1
2.122545133E1,-1.361224319E1,1.291559189E1,-3.865711212E1
2.123549733E1,-1.704625214E1,1.397389114E1,-3.377606232E1
2.124554433E1,-1.922916275E1,1.417552185E1,-3.857283737E1
2.125559033E1,-1.043105850E1,9.752519531E0,-3.903313019E1
2.126563633E1,-1.347946930E1,1.209933929E1,-3.518987228E1
2.127568233E1,-1.381162857E1,1.205188797E1,-3.648692505E1
2.128572833E1,-7.945028229E0,1.399933823E1,-3.523283295E1
2.129577433E1,-9.585167542E0,1.523127640E1,-4.097309601E1
2.130582033E1,-4.527035980E0,1.256741592E1,-4.027824097E1
2.131586633E1,-2.112107849E0,1.345926132E1,-3.728117340E1
2.132591233E1,-4.943320312E0,1.143097916E1,-3.925541794E1
2.133595833E1,-1.080737595E1,1.561597641E1,-3.416330704E1
2.134600433E1,-1.252744904E1,1.664927765E1,-3.528597244E1
2.135605033E1,-9.578730927E0,1.430634979E1,-4.228811142E1
2.136609733E1,-1.236698273E1,1.481963242E1,-3.922772552E1
2.137614333E1,-1.413420776E1,1.560789322E1,-3.648752380E1
2.138618933E1,-1.130494125E1,1.716345840E1,-3.518074127E1
2.139623533E1,-1.572060883E1,2.039344162E1,-3.510380127E1
2.140628133E1,-1.518427414E1,1.815888840E1,-3.699571701E1
2.141632733E1,-1.527588364E1,1.325523560E1,-3.782139999E1
2.142637333E1,-1.719234833E1,1.459524902E1,-3.586047775E1
2.143641933E1,-1.654988434E1,1.450872894E1,-3.615850800E1
2.144646533E1,-1.376058472E1,1.589245148E1,-3.499976761E1
2.145651133E1,-1.309596680E1,1.267249741E1,-3.905393692E1
2.146655733E1,-1.364352814E1,1.100960541E1,-3.785882217E1
2.147660333E1,-1.153501282E1,1.094449081E1,-3.713956787E1
2.148664946E1,-1.118998032E1,8.987759857E0,-3.937292358E1
2.149669646E1,-1.120045853E1,1.306228683E1,-3.559642685E1
2.150674246E1,-1.284374130E1,1.504835678E1,-3.547802307E1
2.151678846E1,-1.054991135E1,1.238195160E1,-3.684288483E1
2.152683446E1,-1.540656189E1,1.252280869E1,-3.791046478E1
2.153688046E1,-1.648596725E1,1.161853912E1,-3.975777328E1
2.154692646E1,-1.290032364E1,1.426653259E1,-3.311189346E1
2.155697246E1,-1.554277863E1,1.454615112E1,-3.504662018E1
2.156701846E1,-1.489597366E1,1.445798447E1,-3.695619919E1
2.157706446E1,-1.484687576E1,1.395173721E1,-3.764491699E1
2.158711046E1,-1.001267853E1,9.808203735E0,-3.701158401E1
2.159715646E1,-1.258283386E1,1.167931274E1,-3.292553101E1
2.160720246E1,-1.465527420E1,1.248733246E1,-3.573189514E1
2.161724846E1,-1.649135605E1,1.369651794E1,-3.442047226E1
2.162729546E1,-1.409424088E1,1.486049744E1,-3.195944000E1
2.163734146E1,-1.926957870E1,1.283969971E1,-3.595223694E1
2.164738746E1,-1.865824997E1,1.347348175E1,-3.716591309E1
2.165743346E1,-1.793660065E1,1.752959702E1,-2.877391434E1
2.166747946E1,-1.637759262E1,1.507799515E1,-3.009282166E1
2.167752546E1,-2.203238342E1,1.312515610E1,-3.795776642E1
2.168757146E1,-2.045720901E1,1.127051285E1,-4.000820251E1
2.169761746E1,-1.166569107E1,1.012734009E1,-3.123614410E1
2.170766346E1,-1.237267090E1,6.810238037E0,-3.320350296E1
2.171770946E1,-1.531839523E1,8.582851868E0,-3.254247757E1
2.172775546E1,-1.033301239E1,1.032792297E1,-2.486778717E1
2.173780146E1,-5.205874329E0,8.474177856E0,-2.699201981E1
2.174784746E1,-1.267324585E1,9.552086334E0,-3.390120209E1
2.175789446E1,-1.101903580E1,1.131018036E1,-3.187396774E1
2.176794046E1,-7.091652832E0,1.049332901E1,-2.667692505E1
2.177798646E1,-1.111872849E1,1.461410980E1,-2.336536148E1
2.178803246E1,-6.899452515E0,1.488579483E1,-2.675506256E1
2.179807846E1,-5.247038727E0,1.375789032E1,-2.515968018E1
2.180812446E1,-8.541388092E0,1.174801987E1,-2.520683212E1
2.181817046E1,-1.065798660E1,1.064211960E1,-2.771052567E1
2.182821646E1,-9.347910919E0,9.852361908E0,-2.452919128E1
2.183826246E1,-1.516631149E1,1.540880722E1,-2.166295166E1
2.184830846E1,-1.186672302E1,1.330523163E1,-2.608745087E1
2.185835446E1,-1.827923813E1,1.225157272E1,-2.793984879E1
2.186840046E1,-2.019690033E1,1.071846085E1,-2.674877563E1
2.187844646E1,-1.837863144E1,6.679709473E0,-2.637260788E1
2.188849346E1,-1.699221451E1,5.561085663E0,-2.414179688E1
2.189853946E1,-1.913575699E1,9.376950531E0,-2.394420776E1
2.190858546E1,-1.577314957E1,1.105466171E1,-2.323438385E1
2.191863146E1,-1.295016998E1,7.813002777E0,-2.419613388E1
2.192867746E1,-8.211025085E0,5.950875092E0,-2.305640396E1
2.193872346E1,-6.912176056E0,4.254153442E0,-1.699820206E1
2.194876946E1,-7.621251526E0,7.487729187E0,-1.253223907E1
2.195881546E1,-9.699679413E0,9.830657043E0,-1.815933746E1
2.196886146E1,-7.129524078E0,1.085348007E1,-1.829854797E1
2.197890746E1,-9.398206329E0,1.253687943E1,-1.689192307E1
2.198895346E1,-1.447924026E1,1.147019760E1,-2.151700516E1
2.199899946E1,-1.436876999E1,9.697733459E0,-1.943438599E1
2.200904546E1,-1.032912048E1,9.415570221E0,-1.621338409E1
2.201909246E1,-1.000953506E1,1.011790970E1,-1.719429428E1
2.202913846E1,-8.196056213E0,9.162596283E0,-1.747106873E1
2.203918446E1,-7.031927032E0,6.290518799E0,-1.499581604E1
2.204923046E1,-7.822732544E0,3.311114502E0,-1.585622681E1
2.205927646E1,-1.273836044E1,4.064348145E0,-1.646306488E1
2.206932246E1,-1.303998322E1,6.683002625E0,-1.501482651E1
2.207936846E1,-1.018317398E1,5.470224609E0,-1.599932922E1
2.208941446E1,-1.173694290E1,5.892346802E0,-1.225336899E1
2.209946046E1,-1.320508987E1,4.776716766E0,-1.277653107E1
2.210950646E1,-1.319805450E1,6.005212097E0,-1.206595871E1
2.211955246E1,-1.048329987E1,1.837279358E0,-1.244661713E1
2.212959846E1,-1.150073410E1,4.268074493E0,-1.204634949E1
2.213964446E1,-1.276665161E1,7.286397858E0,-1.095062805E1
2.214969146E1,-1.330538132E1,5.904920654E0,-1.388632324E1
2.215973746E1,-9.230854340E0,5.931714935E0,-9.307045898E0
2.216978346E1,-1.032747391E1,4.703518982E0,-1.057940002E1
2.217982946E1,-1.405861496E1,5.691314850E0,-1.338785980E1
2.218987546E1,-1.073866882E1,5.458548889E0,-1.518711823E1
2.219992146E1,-9.371711426E0,5.063969421E0,-1.221549774E1
2.220996746E1,-9.062155151E0,7.022646332E0,-1.023511597E1
2.222001346E1,-9.432185669E0,5.882916412E0,-1.269120850E1
2.223005946E1,-7.216493225E0,4.308490448E0,-1.081261505E1
2.224010546E1,-8.903934174E0,3.841910706E0,-1.018062927E1
2.225015146E1,-1.009695328E1,4.268972626E0,-8.371790771E0
2.226019746E1,-1.058718384E1,4.343667297E0,-1.068103867E1
2.227024346E1,-6.875053253E0,3.536994781E0,-8.327782288E0
2.228028946E1,-7.753576355E0,3.883524170E0,-7.580536194E0
2.229033546E1,-5.831273804E0,3.587739258E0,-5.062322845E0
2.230038246E1,-6.460714874E0,3.974385223E0,-4.050876160E0
2.231042846E1,-7.490722961E0,4.010310516E0,-5.877228241E0
2.232047446E1,-6.477330322E0,3.999682617E0,-6.293961639E0
2.233052046E1,-7.705975342E0,2.558928680E0,-9.216783600E0
2.234056646E1,-1.009934830E1,4.135300598E0,-9.578730927E0
2.235061246E1,-5.881269836E0,3.418740692E0,-7.705226898E0
2.236065846E1,-4.077221375E0,3.890110474E0,-5.334606628E0
2.237070446E1,-4.991969147E0,3.416345673E0,-5.643264771E0
2.238075046E1,-5.604944458E0,2.098935242E0,-7.715106354E0
2.239079646E1,-4.890779572E0,3.279829559E0,-4.523742828E0
2.240084246E1,-7.328759766E0,2.365231476E0,-2.626587982E0
2.241088846E1,-1.098670303E1,1.715732117E0,-5.646108856E0
2.242093446E1,-9.148226166E0,6.012995911E-1,-5.563780060E0
2.243098046E1,-6.554270325E0,5.998027039E-1,-3.264860687E0
2.244102746E1,-1.176478500E1,3.877686310E0,-4.730762329E0
2.245107346E1,-1.095032867E1,6.401138763E0,-5.463937683E0
2.246111946E1,-7.366780701E0,4.459676056E0,-5.013973389E0
2.247116546E1,-8.007298737E0,3.208128662E0,-7.886050873E0
2.248121146E1,-1.041489212E1,3.681145020E0,-4.238735504E0
2.249125737E1,-5.209915924E0,1.101559296E0,-2.897823944E0
2.250130338E1,-4.991370392E0,-1.869013367E0,-3.504811707E0
2.251134938E1,-5.954617310E0,1.669328613E0,-6.146218872E-1
2.252139538E1,-3.079845428E0,3.758683777E-1,-4.260140991E0
2.253144138E1,-2.667003937E0,4.493655396E-1,-4.345613251E0
2.254148738E1,-6.430477753E0,3.842359772E0,-1.908381500E0
2.255153338E1,-5.742209015E0,2.592159576E0,-5.933660889E0
2.256157938E1,-3.109334106E0,1.450483704E0,-3.856280823E0
2.257162538E1,-2.319277039E0,2.460433502E0,4.474195862E-1
2.258167138E1,-4.612508240E0,1.246757355E0,-3.173700256E0
2.259171837E1,-6.617438965E0,1.352287903E0,-3.673660583E0
2.260176437E1,-5.202880554E0,1.304836578E0,-3.236868896E0
2.261181038E1,-6.138435059E0,7.351213074E-1,-4.711003418E0
2.262185638E1,-6.603966980E0,1.666484528E0,-4.734803925E0
2.263190238E1,-5.038971405E0,1.782792664E0,-3.269351349E0
2.264194838E1,-5.151836700E0,3.083587646E-1,-4.897365875E0
2.265199438E1,-6.692582703E0,1.097966766E0,-3.366349640E0
2.266204038E1,-5.300776978E0,1.290915527E0,-3.275638275E0
2.267208638E1,-7.577542419E0,1.682351532E0,-4.483027496E0
2.268213238E1,-6.209686890E0,2.243384857E0,-5.129982147E0
2.269217838E1,-5.048701172E0,2.231559448E0,-1.985920258E0
2.270222437E1,-5.748795319E0,1.348545685E0,-1.502425690E0
2.271227037E1,-5.579796753E0,3.040177917E-1,-3.810027008E0
2.272231638E1,-5.862109680E0,2.176473999E-1,-3.064128113E0
2.273236238E1,-5.454806671E0,1.269210663E0,-2.490820312E0
2.274240938E1,-4.822222137E0,7.713459778E-1,-3.222349091E0
2.275245538E1,-4.831652527E0,1.819466400E0,-3.154989166E0
2.276250138E1,-3.373085632E0,1.182989960E0,-2.918031921E0
2.277254738E1,-4.402345276E0,1.865720215E0,-4.326004028E0
2.278259338E1,-3.757635956E0,1.768272858E0,-4.040996704E0
2.279263938E1,-3.230581970E0,5.989045715E-1,-3.570225677E0
2.280268538E1,-3.938609619E0,6.376739502E-1,-3.713926849E0
2.281273137E1,-5.010680237E0,1.538201294E0,-3.044967957E0
2.282277737E1,-3.416046295E0,1.653012543E0,-3.494782562E0
2.283282338E1,-2.443219299E0,5.442681885E-1,-3.062481537E0
2.284286938E1,-3.783232727E0,1.204994202E0,-2.406246185E0
2.285291538E1,-4.281546478E0,1.878294067E0,-3.045716400E0
2.286296138E1,-4.056264954E0,1.081650696E0,-4.579127655E0
2.287300738E1,-5.936504974E0,2.455643463E0,-3.005749512E0
2.288305338E1,-4.003574524E0,2.022893372E0,-3.515738983E0
2.289309938E1,-4.979694672E0,8.662486267E-1,-5.094056854E0
2.290314638E1,-5.748495941E0,1.979333954E0,-3.514092407E0
2.291319237E1,-4.517605591E0,1.584604797E0,-3.551215210E0
2.292323837E1,-5.366789703E0,1.122665405E0,-5.744604034E0
2.293328438E1,-4.481530609E0,2.375709686E0,-2.009122009E0
2.294333038E1,-4.671635284E0,1.406624908E0,-3.388204193E0
2.295337638E1,-4.481680298E0,9.333091736E-1,-4.677323456E0
2.296342238E1,-5.960604858E0,1.114432526E0,-3.891906738E0
2.297346838E1,-5.018014984E0,1.447639618E0,-4.212839355E0
2.298351438E1,-3.863465881E0,7.514373779E-2,-4.647834778E0
2.299356038E1,-5.589526520E0,4.266128540E-1,-4.047882385E0
2.300360638E1,-5.950575714E0,1.205892334E0,-3.885919189E0
2.301365238E1,-4.348307648E0,1.219214630E0,-3.570674744E0
2.302369838E1,-2.518961792E0,6.228547668E-1,-1.801054688E0
2.303374437E1,-4.702620850E0,1.120120697E0,-3.012635193E0
2.304379037E1,-6.467750244E0,1.885778503E0,-4.563110962E0
2.305383638E1,-3.767066345E0,1.680106201E0,-2.906356201E0
2.306388338E1,-4.196972351E0,1.181493073E0,-4.579876099E0
2.307392938E1,-5.947132874E0,2.146985321E0,-3.244203644E0
2.308397538E1,-5.722749481E0,2.514620819E0,-4.782105560E0
2.309402138E1,-2.904559937E0,-1.272354126E-1,-4.819078674E0
2.310406738E1,-5.486989746E0,1.174906769E0,-6.081104279E0
2.311411338E1,-5.427263947E0,1.592987366E0,-4.754862213E0
2.312415938E1,-4.353546753E0,1.093625793E0,-5.435796204E0
2.313420537E1,-2.276466064E0,4.370910645E-2,-3.318299561E0
2.314425137E1,-4.446653137E0,1.450034637E0,-2.977608032E0
2.315429738E1,-3.600462799E0,2.546055450E0,-5.654042358E0
2.316434338E1,2.290237427E-2,-1.018781433E0,-3.949536896E0
2.317438938E1,-2.406695251E0,9.235794067E-2,-3.626209259E0
2.318443538E1,-4.978796539E0,-2.154020691E-1,-6.304140472E0
2.319448138E1,-4.715194702E0,2.628533936E0,-3.211122437E0
2.320452738E1,1.043330383E-1,1.228046265E0,-9.400451660E-1
2.321457338E1,-5.212161255E0,1.018931122E0,-7.673343201E0
2.322461938E1,-6.843618622E0,3.109034729E0,-3.403322754E0
2.323466638E1,-1.892813873E0,1.889670410E0,-1.617087250E0
2.324471237E1,-5.916596375E0,-7.512876892E-1,-6.343658295E0
2.325475837E1,-6.121819611E0,3.676205292E0,-3.205733643E0
2.326480438E1,-3.062780914E0,3.704346771E0,-2.293680267E0
2.327485038E1,-1.263372803E0,5.773493958E-1,-4.103267212E0
2.328489638E1,-3.435805206E0,1.855691071E0,-4.349056091E0
2.329494238E1,-6.883286133E0,2.770588531E0,-4.116888885E0
2.330498838E1,-4.254303131E0,2.538571014E0,-3.761527863E0
2.331503438E1,-2.299368439E0,8.547225952E-1,-2.963986359E0
2.332508038E1,-5.796546021E0,8.053253174E-1,-5.380860443E0
2.333512638E1,-4.526586914E0,9.148974609E-1,-3.770209808E0
2.334517238E1,-3.034190369E0,-7.454498291E-2,-1.270108795E0
2.335521837E1,-6.257886658E0,-9.538165283E-1,-4.016148376E0
2.336526437E1,-6.447542267E0,1.166224823E0,-4.382736053E0
2.337531038E1,-4.522395630E0,1.578168182E0,-3.790717163E0
2.338535638E1,-4.670437775E0,8.711883545E-1,-5.262306976E0
2.339540238E1,-4.752766571E0,2.488874359E0,-3.451821899E0
2.340544938E1,-3.867208099E0,2.113455048E0,-3.164120178E0
2.341549538E1,-4.161645813E0,6.297404480E-1,-5.142705688E0
2.342554138E1,-3.040028229E0,1.017583923E0,-2.388433228E0
2.343558738E1,-4.387675781E0,1.087338867E0,-2.121987305E0
2.344563338E1,-4.378694458E0,1.151106262E-1,-3.168910217E0
2.345567937E1,-4.510420532E0,3.185375977E-1,-2.388283539E0
2.346572537E1,-4.969216461E0,-1.031355286E-1,-3.757635956E0
2.347577138E1,-5.437143402E0,2.170486450E-2,-4.931943970E0
2.348581713E1,-4.957989807E0,4.427792358E-1,-4.196523285E0
2.349586313E1,-3.944746857E0,2.911445618E-1,-3.358116760E0
2.350590913E1,-4.860392761E0,3.981719971E-1,-3.733236694E0
2.351595512E1,-5.535937958E0,9.645941162E-1,-4.278702393E0
2.352600112E1,-4.131408691E0,1.053060150E0,-3.109783173E0
2.353604713E1,-5.046605530E0,1.354832611E0,-3.203787689E0
2.354609313E1,-5.094505920E0,8.066725159E-1,-3.732039185E0
2.355613913E1,-4.974605255E0,4.635859680E-1,-3.076701965E0
2.356618613E1,-4.844226379E0,2.444416809E-1,-2.510130157E0
2.357623213E1,-6.222560120E0,5.929170227E-1,-3.550317078E0
2.358627813E1,-5.101241913E0,3.016227722E-1,-3.338058472E0
2.359632413E1,-5.048252106E0,4.592449951E-1,-2.364333344E0
2.360637013E1,-5.739664307E0,6.822811890E-1,-2.658621368E0
2.361641613E1,-4.988825684E0,7.409591675E-1,-2.601290588E0
2.362646212E1,-4.902604980E0,1.002914429E-2,-3.339405670E0
2.363650812E1,-6.089935913E0,7.792794800E-1,-2.980452118E0
2.364655413E1,-4.732708282E0,5.760021973E-1,-2.578986969E0
2.365660013E1,-5.189707947E0,1.472937012E-1,-2.003284149E0
2.366664613E1,-7.132218475E0,4.537065125E-1,-3.832031250E0
2.367669213E1,-6.722071381E0,5.179229736E-1,-3.021766205E0
2.368673813E1,-5.445226593E0,5.089416504E-2,-1.846410370E0
2.369678413E1,-5.040019226E0,-9.939331055E-1,-2.182162170E0
2.370683013E1,-7.875422974E0,3.739224243E-1,-2.616409149E0
2.371687713E1,-7.144343262E0,3.667373657E-1,-2.549198914E0
2.372692312E1,-6.653064880E0,-2.221380615E-1,-2.690505066E0
2.373696912E1,-6.949448547E0,-9.131011963E-2,-3.146007843E0
2.374701513E1,-5.647156677E0,-1.742376709E-1,-2.081571350E0
2.375706113E1,-5.962101746E0,1.462458801E-1,-1.652713165E0
2.376710713E1,-7.208859100E0,-1.824705505E-1,-3.245850220E0
2.377715313E1,-6.456074524E0,-2.752775574E-1,-2.869383087E0
2.378719913E1,-4.302951965E0,-5.866300964E-1,-7.948471069E-1
2.379724513E1,-6.359824677E0,-1.091380463E0,-1.783990173E0
2.380729113E1,-7.112459564E0,5.415737915E-1,-1.708996124E0
2.381733713E1,-5.757327576E0,-4.564009094E-1,-1.917362823E0
2.382738313E1,-5.490731964E0,-8.925938416E-1,-1.433269501E0
2.383742912E1,-6.176755371E0,6.956034851E-1,-4.529580688E-1
2.384747512E1,-7.086114349E0,-3.335064697E-1,-3.059487762E0
2.385752112E1,-5.851032715E0,-1.249302063E0,-2.842289429E0
2.386756713E1,-5.926775208E0,8.652008057E-2,-7.789801025E-1
2.387761413E1,-5.088218994E0,-1.459165649E0,-2.201172638E0
2.388766013E1,-5.576054535E0,-1.142274628E0,-1.733096008E0
2.389770613E1,-5.102738800E0,2.125579834E-1,-4.376898193E-1
2.390775213E1,-4.048032074E0,-2.213596802E0,-3.231929169E0
2.391779813E1,-3.433709564E0,-1.209185486E0,-3.929328918E-1
2.392784413E1,-3.464395752E0,-2.314187622E-1,1.422791290E0
2.393789013E1,-5.470224609E0,-1.575174408E0,-2.384541321E0
2.394793612E1,-3.829187164E0,-2.212848358E0,-2.279160461E0
2.395798212E1,-2.348017273E0,-2.279609528E0,-6.625222778E-1
2.396802813E1,-4.626728668E0,-1.696122894E0,7.714956665E-1
2.397807413E1,-7.592660980E0,3.504212952E-1,-3.312611389E-1
2.398812013E1,-7.043453064E0,-1.722767487E0,-3.414399719E0
2.399816613E1,-7.302713928E0,-1.474433899E-1,-1.770817566E0
2.400821213E1,-7.725285187E0,-2.433938599E-1,-4.196523285E0
2.401825813E1,-9.941576385E0,4.831951904E-1,-3.866459656E0
2.402830513E1,-5.701343994E0,-1.604363708E0,-2.708467712E0
2.403835113E1,-5.100493469E0,-1.665436707E0,-1.343905334E0
2.404839713E1,-5.565276947E0,-1.655557251E0,-2.420017548E0
2.405844312E1,-6.964866486E0,-4.111949158E-1,-4.244573364E0
2.406848912E1,-4.235891418E0,-9.982740784E-1,-2.655178528E0
2.407853513E1,-2.260748749E0,-5.565426636E-1,1.751657410E0
2.408858113E1,-4.788392487E0,-2.915038147E0,-1.915566559E0
2.409862713E1,-5.408103790E0,-2.636018372E0,-4.398004303E0
2.410867313E1,-4.378993835E0,-5.636678467E0,-3.764671326E0
2.411871913E1,-1.008557693E1,-7.942483521E-1,-6.974895630E0
2.412876513E1,-8.984466705E0,2.076182556E-1,-1.027164001E1
2.413881113E1,-3.929328918E0,-9.933343506E-1,-8.088430023E0
2.414885713E1,-2.962938538E0,-4.560266876E0,-7.594756622E0
2.415890313E1,-1.242730728E1,3.543132019E-1,-1.278177017E1
2.416894912E1,-7.715555420E0,-2.680924988E-1,-9.160500641E0
2.417899512E1,-5.180576935E0,-2.483635254E0,-1.128114075E1
2.418904213E1,-7.319778442E0,-1.326691132E0,-9.684111786E0
2.419908813E1,-9.463171234E0,9.913883972E-1,-9.682614899E0
2.420913413E1,-6.731651459E0,-1.775457916E0,-1.056278458E1
2.421918013E1,-5.850583649E0,-7.518864441E-1,-1.069825287E1
2.422922613E1,-5.099295959E0,9.398954773E-1,-9.957593079E0
2.423927213E1,-4.663552094E0,1.104403381E0,-1.278206955E1
2.424931813E1,-5.298232269E0,-6.364764404E-1,-1.436577621E1
2.425936413E1,-8.553662567E0,3.639381866E0,-1.327843735E1
2.426941012E1,-3.251089325E0,4.093986511E-1,-1.159773239E1
2.427945612E1,-9.498048706E0,1.223106537E0,-1.726135483E1
2.428950213E1,-1.054452255E1,4.997507629E0,-2.020648041E1
2.429954813E1,-4.268373871E0,7.348069611E0,-2.008089157E1
2.430959413E1,-2.817890167E0,6.576573944E0,-2.059372513E1
2.431964013E1,-7.324867859E0,5.198389893E0,-1.797162781E1
2.432968613E1,-1.089120163E1,4.986879730E0,-1.809003159E1
2.433973213E1,-4.231849823E0,2.513123932E0,-1.507485168E1
2.434977813E1,-4.983736267E0,4.889731750E0,-1.655796753E1
2.435982413E1,-6.468199310E0,7.137906647E0,-2.166609512E1
2.436987113E1,-2.220931549E0,6.216123505E0,-2.129801056E1
2.437991712E1,-5.106031952E0,5.124293976E0,-1.808090057E1
2.438996312E1,-5.663323059E0,5.257217560E0,-2.021336609E1
2.440000913E1,-7.509134674E0,5.782475281E0,-2.331222198E1
