Time,Vel_x,Vel_y,Vel_z,Pos_x,Pos_y,Pos_z
34.39580533,6.4643831040848045,-2.569649192367262,-2.014534857702388,28.835368658319616,-18.95316014352903,3.0391389341414428
34.40585133,6.423970170794634,-2.6471688107937514,-2.03746929557037,28.907179123282447,-18.983552732267363,3.0194269180001143
34.41589733,6.384377709126434,-2.734380530501298,-2.057277282373469,28.978587721146454,-19.01477276651717,2.9995002066596492
34.42594333,6.344381012185917,-2.8178509394703153,-2.0839074880694852,29.04959654266677,-19.04685013709932,2.979340236278261
34.43598933,6.30990342112191,-2.8955737407091293,-2.112826536421868,29.12023127983839,-19.07973718117632,2.958901241993802
34.44603533,6.285578094217373,-2.9676381562799374,-2.119450332443918,29.190570649953102,-19.113376606443374,2.9382837160020356
34.45608133,6.250269625480467,-3.0288776260513477,-2.1618245861851118,29.260610479512305,-19.147685617126506,2.9174200728063084
34.46612733,6.207167008774583,-3.100108678739762,-2.248661233403914,29.33025645018928,-19.182660027243926,2.895907403255074
34.47617333,6.16994328669522,-3.177272282003692,-2.315749842997182,29.399498941666586,-19.218379823718223,2.873621567138857
34.48621933,6.133222709128281,-3.247418172260219,-2.3742890962505503,29.468370010926726,-19.254839555778442,2.8507047022675778
34.49626562,6.079889910332534,-3.3176937825682664,-2.44082394237411,29.536790717135396,-19.29200569788793,2.8271589105133916
34.50631163,6.022529594318186,-3.3925700267443277,-2.5346732721739276,29.604653504322357,-19.32989990263122,2.8028081644860556
34.51635763,5.972373812464453,-3.4782263319977806,-2.6382666452088457,29.671976170597787,-19.36860042464966,2.7774656880015876
34.52640363,5.9265280363353865,-3.567991800426875,-2.7226019657175193,29.738816621047423,-19.408182090237283,2.7511792456894675
34.53644963,5.874008675265147,-3.6549692645119976,-2.812373027664376,29.805162983412952,-19.448651535574953,2.724018267018255
34.54649563,5.8022926193948665,-3.7480848028533593,-2.8979397644549434,29.870885311279196,-19.490025588063816,2.6959765665839845
34.55654163,5.734195274112301,-3.8453482011872273,-2.9563491840111777,29.93590535643139,-19.532355913951562,2.6672116739164036
34.56658763,5.668079796256421,-3.9336074537911427,-3.0176669194226755,30.000251250573015,-19.575618120115003,2.6378453917493996
34.57663363,5.583957578134148,-4.024288551162693,-3.1181378626584797,30.06384250076774,-19.619779143656366,2.6076664450495497
34.58667963,5.486291369650381,-4.126736008088425,-3.215464023289693,30.12652062769558,-19.66491025192594,2.576493963496998
34.59672562,5.396419444326727,-4.2215670585082705,-3.272476700805651,30.188256689123904,-19.711032244227084,2.544546269761852
34.60677162,5.308705763567388,-4.303027402658253,-3.3292740173684683,30.249100799506316,-19.758039794114005,2.512026876625007
34.61681763,5.212155181889243,-4.3835293868036,-3.3921438369493475,30.309019410142653,-19.805860928378046,2.4789063624945076
34.62686363,5.12773015510076,-4.465234083655343,-3.436750111129291,30.368028920653515,-19.854496779198644,2.445246028913852
34.63690963,5.055162177469869,-4.54948863262452,-3.479474791645387,30.426249855303134,-19.90396624331097,2.411147031947781
