Time,q_w,q_x,q_y,q_z,yaw_deg,pitch_deg,roll_deg
46.93320271,-0.0623857784155115,0.386878268696407,-0.881629686355356,-0.26298729246661,134.100105489229,-5.36417629937895,-149.053447065063
46.94324871,-0.0631063847908389,0.384099203283679,-0.882806384506863,-0.262941578510123,134.41473576538,-5.19639172008059,-149.012757761612
46.95329471,-0.0638337463960971,0.381312253368106,-0.88398363324359,-0.262867180168688,134.729346545146,-5.0262983354883,-148.975558117044
46.96334071,-0.0645339592381449,0.378504845989467,-0.885181305019579,-0.262723251562123,135.046309001639,-4.85506728437444,-148.947784509827
46.97338671,-0.0652458794445606,0.375677418098047,-0.886387041003662,-0.262540408865882,135.364564125776,-4.68024088928917,-148.924391411164
46.98343271,-0.0659850047299748,0.372814617265416,-0.887614331991541,-0.262289988271068,135.685395145512,-4.49847786857821,-148.90785619246
46.99347871,-0.0667116880017081,0.369974117762956,-0.888831061445533,-0.262007723319545,136.003213591269,-4.31738597055584,-148.896187035143
47.00352471,-0.0674350750241254,0.367169740299845,-0.890011004641397,-0.261761922520918,136.316360597555,-4.13956482621683,-148.881452373852
47.01357071,-0.0681603169154017,0.364375863445317,-0.891165327457685,-0.261550684330415,136.627750967258,-3.96351862686081,-148.863515943772
47.02361671,-0.0688818181580411,0.361550872582429,-0.892314625245362,-0.261363484892889,136.942486694441,-3.78794054832979,-148.843614320332
47.03366271,-0.0696193866885323,0.358695791133308,-0.893464780741828,-0.261172655525649,137.259744190053,-3.60962209329039,-148.824013561601
47.04370871,-0.0703771566883232,0.355823609495054,-0.894614256652063,-0.260963496560831,137.577799627308,-3.42793873690698,-148.806248094572
47.05375471,-0.0711524587792337,0.352934606698472,-0.895775962940906,-0.260691225823879,137.89658289958,-3.2412654799082,-148.795446033397
47.06380071,-0.071938414404003,0.35003414005337,-0.89695159058626,-0.26034363728525,138.215663041759,-3.05002106136333,-148.793300164099
47.07384671,-0.072717580287408,0.347113818934178,-0.89812932712936,-0.259976656591008,138.536742874816,-2.85814744928337,-148.794281308073
47.08389271,-0.0734730770230342,0.344170747512949,-0.899304009232473,-0.259616067467992,138.860759478649,-2.66838363855463,-148.796191968219
47.09393871,-0.0742031987338328,0.34121110946953,-0.900466233617268,-0.259286378715449,139.187091305622,-2.4821325445585,-148.796366955385
47.10398471,-0.074920428344572,0.33827902633831,-0.901596053783376,-0.258995724981158,139.510156323478,-2.29988105702723,-148.793474366489
47.11403071,-0.0756380092603528,0.3353627000458,-0.902709562796923,-0.25870097836713,139.830861008803,-2.11807760352935,-148.791758724492
47.12407671,-0.0763411908865276,0.332465058972054,-0.903801298125917,-0.258422562178001,140.149377946436,-1.93916826311217,-148.789509918007
47.13412271,-0.0770397985922881,0.329578234946395,-0.904855142641838,-0.258225148498549,140.466433533529,-1.76447675542015,-148.779048145868
47.14416871,-0.077738667304613,0.326674923054625,-0.90590357566217,-0.258028885699747,140.784950541286,-1.58934004153906,-148.769076189256
47.15421471,-0.0784326278118069,0.323774375597017,-0.906959331653503,-0.257765876965761,141.102755887617,-1.41222981004913,-148.767455343978
47.16426071,-0.0791622128215516,0.320882535564681,-0.90799628772132,-0.257508221063094,141.417979660029,-1.23205682809994,-148.76452953532
47.17430571,-0.0799382397169393,0.317974336821384,-0.909029966785036,-0.257228922247779,141.733182977831,-1.04581382830999,-148.762910994769
47.18435171,-0.080661728761705,0.315089073820582,-0.910064904344478,-0.256893812600725,142.046924975926,-0.863712158529118,-148.770305052006
47.19439771,-0.0813296045565511,0.312231316123014,-0.91107989868819,-0.256574587325172,142.358871600464,-0.689038831441186,-148.778718785755
47.20444371,-0.0819880452296195,0.309402404571771,-0.912056828084447,-0.256320999586786,142.667426474234,-0.5189438099741,-148.780741281401
47.21448971,-0.0826417358743628,0.306542287975905,-0.91302074593449,-0.256115768095987,142.9794166708,-0.350273536325411,-148.77808898674
47.22453571,-0.0833320720724938,0.303633157382846,-0.914015132754695,-0.255810493524496,143.295526286804,-0.172549127542487,-148.785970794803
47.23458171,-0.0841176326291999,0.300720646619627,-0.915021782152876,-0.255394703866989,143.608582481364,0.0191374357195884,-148.803464925855
47.24462771,-0.0849527811084837,0.297798797695954,-0.916013029371828,-0.254988295993808,143.920781084294,0.215735896208663,-148.818784763479
47.25467371,-0.0857740377040319,0.294850102702075,-0.916999604204727,-0.25459371021472,144.236211186725,0.411132490490803,-148.834025501312
47.26471971,-0.0865508048859266,0.291894085565189,-0.917977040511437,-0.254214386059332,144.553606819501,0.601384790034252,-148.849906036859
