Time,Accel_x_earth,Accel_y_earth,Accel_z_earth
8.657726583,-0.09506419476318269,0.050720671097429525,9.818987312198827
8.667773583,-0.09775357400873697,0.096954892633777,9.814826713953568
8.677819583,-0.09302093329893732,0.0832297127482138,9.82506136563137
8.687865583,-0.11231607224475934,0.08770770738717229,9.815210125986251
8.697911583,-0.10865513661693822,0.07799404644794077,9.804953980265674
8.707957583,-0.11087409526030013,0.05845675721913769,9.811247840841622
8.718004583,-0.07465942554283583,0.0201346127765253,9.79848229869247
8.728050583,-0.05920184381912061,0.020346144228480443,9.808084309972475
8.738096583,-0.05486206059904815,0.0709008104161979,9.81998174590894
8.748142583,-0.039178716138968527,0.045587360800221736,9.823065357161568
8.758188583,-0.019720271772988587,0.01667719564818282,9.838577657670355
8.768235583,-0.02911290232782512,0.03618121455066982,9.842186930666244
8.778281583,-0.009692607940389985,0.0189381115670074,9.832383736594936
8.788327583,-0.012295553694876164,0.0051892778150066125,9.844818291408243
8.798373583,-0.027667560383602914,-0.01076134951138379,9.844481663769741
8.808419583,-0.020498232432128737,-0.013254876808800057,9.856868773055538
8.818466583,-0.012205347201886435,-0.045832465633409675,9.8739054279995
8.828512583,-0.019856060715229513,-0.025114250161399055,9.889749826010796
8.838558583,-0.020014064427128705,-0.02290567111473009,9.879027246060133
8.848604583,-0.0068065996205228475,-0.049196654101360496,9.860200627292143
8.858650583,-0.031431537189307183,-0.016798616038172672,9.834132719111382
8.868697583,-0.007853023256651007,-0.018209914368926557,9.850151557050156
8.878743583,-0.00264358753097038,-0.02670482377428597,9.86142946046356
8.888789583,-0.012004955895975257,0.004543153964235416,9.84151284065457
8.898835583,-0.00065607213747254,0.0014347628508692535,9.831523051675545
8.908881583,0.011679646485073442,-0.005046807731725893,9.849847728711914
8.918928583,-0.01109627089128943,0.00957211557004455,9.841283784744919
8.928974583,-0.011782733078340492,0.009070004418023794,9.855066955902647
8.939020583,-0.018621600209948116,0.02927180904525495,9.846602680906523
8.949066583,-0.034620280139867496,0.018610331304217458,9.848196225079853
8.959112583,-0.05853242363253097,0.037826421730447354,9.840887881937453
8.969159583,-0.06231755543936402,0.030588024802890204,9.843442772397434
8.979205583,-0.0689693022715388,0.014277329742372903,9.82423087416344
8.989251583,-0.08476338664093593,0.052572587015640215,9.851422293000088
8.999297583,-0.08539837300232214,0.05442109582750905,9.847164764811982
9.009343583,-0.07114552596756525,0.05991688846768001,9.814076917564464
9.019390583,-0.09119765143378497,0.06358127244875203,9.824719062575134
9.029436583,-0.07765436024377817,0.057983614906356416,9.806349980292595
9.039482583,-0.04058452338375051,0.014417097355957186,9.824335495076227
9.049528583,-0.06357440369605157,0.054120433066949886,9.826111628334413
9.059574583,-0.060067488423318015,0.019177248475357355,9.801845618549667
9.069620583,-0.020648584595988034,0.0065790518986884325,9.773515902618156
9.079667583,-0.010265436855174913,0.030850117541342568,9.799465265124626
9.089713583,-0.03882462690906131,0.03177014341124657,9.810798784267897
9.099759583,-0.05288575491786642,0.04397977879269289,9.819793954866313
9.109805583,-0.04228872341154112,0.030785338461245856,9.862035282854128
9.119851583,-0.05534542265389295,0.015749478605505716,9.849959160639148
9.129898583,-0.06429584443858596,0.0445374898840737,9.822401181651728
9.139944583,-0.0510716219339717,0.03995561452638241,9.842058005111495
9.149990583,-0.05338229701032573,0.0022622358872241956,9.879136972134361
9.160036583,-0.054046157637076445,0.005616391655340061,9.856555635846167
9.170082583,-0.018504168052844546,0.052214198138031,9.826308538022953
9.180129583,-0.010484942225635408,-0.05411916765832737,9.850233696831495
9.190175583,-0.0226921226385891,0.024724811942378362,9.853772750403353
9.200221583,-0.018917455600825094,0.016759804399605567,9.81531610211159
9.210267583,-0.02932245999147124,-0.08643743826097997,9.885554681401098
9.220313583,0.033186883880831006,0.011026564418341166,9.810321281254705
9.230360583,-0.01985885858585057,-0.03315674819204118,9.85248542452907
9.240406583,-0.03688227900387991,0.0016929518439276969,9.874668338719978
9.250452583,-0.009625809256081438,0.03676133066620493,9.801410299971538
9.260498583,-0.04048306366769503,0.016765112986404474,9.853302311861633
9.270544583,-0.04705300533946603,0.053059016549339436,9.831766752693634
9.280591583,-0.03905153023524023,0.0425119324757506,9.831578306853432
9.290637583,-0.07194350886460477,0.03213724250137217,9.850236600421225
9.300683583,-0.06189657383594007,0.04325133014996165,9.843321201727013
9.310729583,-0.05425384561441263,0.014785010844096197,9.825136283835723
9.320775583,-0.03905186902624366,0.0010493268165179008,9.866601729291547
9.330822583,-0.04612469843226659,-0.012670200431400738,9.843254808185398
9.340868583,-0.05944982355004359,-0.004486742570123781,9.858011041873144
9.350914583,-0.023729602674048635,0.014962046479614886,9.849405463762777
9.360960583,-0.018136125035651738,0.004049688169960898,9.861232873021695
9.371006583,-0.008668388627539719,0.014365058056619995,9.85988966862467
9.381053583,-0.017229423052625654,0.024814165322400255,9.848506139920557
9.391099583,-0.031121117211078558,0.03153602825415206,9.841012932066393
9.401145583,-0.047725632857730654,0.04183254196280606,9.815210439623005
9.411191583,-0.06805099155697805,0.06891905051626353,9.799703807689703
9.421237583,-0.07276077851450495,0.07125809235753422,9.787839920299154
9.431284583,-0.07484236720929416,0.07978100984474658,9.79484581950719
9.441330583,-0.07507421237424622,0.04152590526649134,9.834840002290028
9.451376583,-0.09614031347887658,0.046251607200684955,9.824959702782126
9.461422583,-0.11484897770425073,0.02007727187335816,9.800919178088071
9.47146825,-0.08093716795760694,0.022906676871705958,9.794966992612931
9.48151425,-0.08446876444521181,0.046051523160653966,9.803828999034511
9.49156125,-0.06964364625053905,0.02636249739668946,9.832248699804047
9.50160725,-0.07334798701983748,-0.0015308304662103114,9.807391579837885
9.51165325,-0.07923010721135337,0.007925865053072948,9.82173135889286
9.52169925,-0.03007321723101362,-0.01342250662041702,9.83827515158654
9.53174525,0.006369735310681023,-0.03827714142299799,9.855203308252719
9.54179225,-0.0005886672406849655,0.030320655598989693,9.831287324004144
9.55183825,-0.019522516922459668,0.03681676677588952,9.85915599279448
9.56188425,0.022116150021769625,-0.02775318024298688,9.906788872796538
9.57193025,-0.015935605051152813,-0.018477812720580775,9.80666677886096
9.58197625,0.0017577401882609668,0.03308802109287889,9.805511840344758
9.59202325,0.006362909227673758,0.03351710119314999,9.883894651657704
9.60206925,-0.009093364308676145,-0.02131171264884508,9.890255579286565
9.61211525,-0.01812055773329472,-0.013252373917297562,9.86113261599597
9.62216125,-0.024080447803892204,-0.0003341019024726863,9.809332322084737
9.63220725,-0.013701855167892865,-0.029904458968082,9.844172374296605
9.64225425,-0.030795875107494607,0.02097110101723897,9.8382116134354
9.65230025,-0.03875969657001032,0.019036814830762236,9.838607949582357
9.66234625,-0.028200725053611653,0.005908359756620038,9.864162018530878
9.67239225,-0.05425103495102451,0.0482330685820285,9.821160484178073
9.68243825,-0.051188214094577245,0.038818284416760954,9.815865503780802
9.69248525,-0.047441391950389857,0.026498363301178336,9.852861887511754
9.70253125,-0.05805424414811784,0.0317485086186368,9.805050369480545
9.71257725,-0.08200563963298257,0.05147714564840534,9.800501898728518
9.72262325,-0.07329645968865534,0.045118051111070964,9.820077242173312
9.73266925,-0.050016981126922364,0.014140681164412885,9.820503110420404
9.74271625,0.04920347697429151,-0.058209154454782926,9.924495528690333
9.75276225,-0.17144385765709574,0.10781538621615368,9.715758722182564
9.76280825,0.09097158943828719,-0.05043446596858636,9.780231160239648
9.77285425,-0.020330972121065813,0.03879298818313512,9.94550535890194
9.78290025,-0.13355768410421287,0.10586759938462274,9.784808564696684
9.79294625,-0.02117539360112918,0.011432174581817419,9.774222135971735
9.80299325,-0.06458029343062674,0.01002671554091568,9.91115639539438
9.81303925,-0.15541538978546166,0.026711818456567542,9.864015835047894
9.82308525,-0.019804707422059333,-0.009722950127588306,9.788059169093318
9.83313125,-0.05244222886934793,0.03913847961095046,9.87116329016241
9.84317725,-0.09809915312099568,0.03354828712134021,9.832397646413545
9.85322425,-0.05068158298146626,0.04057791042628975,9.755858706930372
9.86327025,-0.04281859377066098,0.04242266691252976,9.860465418691627
9.87331625,-0.023643610275846223,0.051426968124022754,9.867185441669623
9.88336225,-0.032618522842551775,0.05036256531881005,9.795970002642214
9.89340825,-0.03761975960782895,-0.011056055474203179,9.868867147758053
9.90345525,-0.023149083701683178,0.007080916868717792,9.865573008445816
9.91350125,-0.07830169434275276,0.026450750493137356,9.806908777455696
9.92354725,-0.1279138993855403,-0.0859116966894064,9.833753158460532
9.93359325,0.047567689884090034,-0.07138318257324036,9.984849741508462
9.94363925,-0.17567287571271403,-0.037637363033495574,9.765283326143932
9.95368625,0.07416499595314587,-0.04923122718136782,9.721300049446178
9.96373225,-0.0033143516528104607,0.05303288215907815,9.758033300245096
9.97377825,0.027657090012387257,0.018228682099051298,9.918803433176382
9.98382425,-0.12735990166200706,0.02409103278766899,9.997868873166949
9.99387025,-0.06196188532649826,0.10219098716929408,9.678289798102774
10.00391725,-0.04483492367344426,0.03580150315617115,9.736518417704696
10.01396325,-0.08983748482502348,-0.0969126329386884,10.03777165899362
10.02400925,0.014338220101725372,0.15171267315975612,9.800098460532242
10.03405525,-0.04469039084467495,0.06044624574313727,9.771057851666354
10.04410125,0.014303154734201518,-0.13149316433211916,9.934712046920248
10.05414725,-0.2073945948949994,0.1812501249772583,9.601093050544911
10.06419425,0.006353721204303883,-0.07074315216499835,9.947338746748368
10.07424025,-0.05681702883700183,0.03995161800273047,9.93122172242191
10.08428625,-0.08211443527382589,0.06809084391827176,9.571427506470334
10.09433225,-0.04720946369810915,-0.002967216625273699,9.87347286572686
10.10437825,-0.05566153025401867,0.05505218008618778,9.864897569817671
10.11442525,-0.0727252569107007,0.02903342672310115,9.859290810665726
10.12447125,-0.029237554652655758,0.03943808424211981,9.814064370085624
10.13451725,0.030467451553332553,0.07634891995133375,9.757002633272373
10.14456325,-0.04410746241146506,0.0505054016519913,9.886825344379071
10.15460925,-0.05181080319716051,0.04958814606256699,9.818620264409153
10.16465625,-0.0445068007577012,0.010874517722825527,9.807317485826088
10.17470225,-0.006670696592827149,0.04443420358640675,9.893741312097724
10.18474825,-0.0685082132982559,0.03178269458816713,9.87003489361167
10.19479425,-0.07689003060060104,-0.05958125118872738,9.78730679659123
10.20484025,0.04783681911531602,-0.030239599093835078,9.837752421692404
10.21488725,-0.05897230197337937,0.04033095456710538,9.929942135931949
10.22493325,-0.015914001102850194,0.08152097535781616,9.814216723034969
10.23497925,0.1256839539313427,0.1293041503986824,9.730836350838725
10.24502525,0.006565471848580677,0.10269704760465709,9.709571916319494
10.25507125,0.03562071051442199,0.08286084826877019,9.962680398331806
10.26511725,-0.015471650352447908,0.13967975065031002,9.913824388153746
10.27516425,0.07141100770693377,0.09117477913580938,9.80777837012939
10.28521025,0.09613814171647038,0.09370373915568557,9.875707304699107
10.29525625,0.12032919749322388,0.19253895336117838,9.804849003078832
10.30530225,0.10916367171637291,0.20016585709981669,9.836589400395306
10.31534825,0.19460517891164578,0.21324515719387552,9.851628632843202
10.32539525,0.28012164149314284,0.32039490409817645,9.762448782525638
10.33544125,0.2888478610086487,0.348497564048177,9.803921510662594
10.34548725,0.3340166384188833,0.42643683171680813,9.829485142969125
10.35553325,0.3729486960331551,0.5083144154941744,9.79536082695502
10.36557925,0.385997902830856,0.48639383240603123,9.926287172962766
10.37562625,0.4130452175331324,0.5840958253956009,9.87744894981139
10.38567225,0.4849061169042772,0.5950735419737857,9.802145553973157
10.39571825,0.5338723322498741,0.6190457026727837,9.81487958810302
10.40576425,0.6181508091393705,0.6729981124597413,9.864345579651928
10.41581025,0.6250711772336474,0.726283144561494,9.882276278157919
10.42585625,0.5936771350413255,0.7629461215593731,9.793559931894336
10.43590325,0.6130944233940655,0.7317496999406851,9.83533025900558
10.44594925,0.593068308333175,0.7103492668148018,9.938826404184473
10.45599525,0.5731340195947516,0.7202433241669866,9.857418345902857
10.46604125,0.5769443256901307,0.6732498887480044,9.79781583105458
10.47608746,0.5552061032580425,0.6566771882796789,9.86229285534528
10.48613446,0.5228348619050801,0.6336015021679926,9.861189597805039
10.49618046,0.4978567504128798,0.5919556420756203,9.789455361981762
10.50622646,0.4901270993804829,0.5266593282085306,9.774336192657614
10.51627246,0.5161168796285392,0.5820637407890167,9.83570285126202
10.52631846,0.5157560828614263,0.6240521700106694,9.8596957871148
10.53636546,0.5344994016868576,0.6368723477734872,9.845744679538855
10.54641146,0.6119706330801844,0.6874182209265879,9.865442892324948
10.55645746,0.730484022452421,0.7475182391477224,9.769244518685417
10.56650346,0.7015037925703135,0.8209183384733398,9.864624251611462
10.57654946,0.7419363378590347,0.8415748915215491,9.833027657321685
10.58659646,0.8480968319649086,0.9485441768276685,9.826013424349442
10.59664246,0.8458745014905285,1.007264169448485,9.835234112452477
10.60668846,0.8876338765923116,1.0614912056563897,9.871205745279095
10.61673446,0.9182864070816936,1.0839937123302403,9.82558148237042
10.62678046,0.945402548059686,1.0739161287865957,9.845449246685915
10.63682646,0.9807629434696111,1.1074270128444768,9.884509408969345
10.64687346,0.956179192911023,1.121909948610291,9.868807800136837
10.65691946,0.9549320112054598,1.097455476207788,9.83712982458716
10.66696546,0.9616846811245267,1.066730177516584,9.825273175533763
10.67701146,0.9421714724109281,1.0861631131280751,9.832190995624156
10.68705746,0.925225504763601,1.0930909050100897,9.789236698257167
10.69710446,0.8828558314630501,1.013135604471773,9.802772765957958
10.70715046,0.8876132728476709,1.0216526253629796,9.847908606305802
10.71719646,0.9051013736908966,1.0810006847054119,9.813647879407734
10.72724246,0.863743704250596,1.0164788682591728,9.746620250607148
10.73728846,0.8622972441545779,1.0157122514492822,9.812897174852552
10.74733546,0.808273151371049,1.0364666977679489,9.848663609494828
10.75738146,0.8200773040343169,1.004028673762617,9.825870601954545
10.76742746,0.828617293629785,0.9786845091571484,9.806228615833948
10.77747346,0.8237673034286171,0.9881151370939951,9.801523039393459
10.78751946,0.8350368604662329,1.0275424696864244,9.808076017533235
10.79756546,0.8124096979270977,1.0124404171397803,9.815555742863948
10.80761246,0.8267631494894653,0.98114204367843,9.842666436272696
10.81765846,0.8319129086537461,0.9696806621527099,9.834678063604011
10.82770446,0.7939814116219773,0.9133997030365629,9.872124150860142
10.83775046,0.77092338695262,0.9129411717034752,9.8612231695399
10.84779646,0.7740356595131512,0.9143834850864256,9.781331090677018
10.85784346,0.8101247223612735,0.8873740300812365,9.787479193448554
10.86788946,0.7733463249936825,0.8807799557897645,9.92087472055331
10.87793546,0.7865750260053366,0.8529041467991385,9.899665475636901
10.88798146,0.7484396047890206,0.8173803248789637,9.793913694922665
10.89802746,0.7451452841830049,0.7619507885441242,9.876069100853186
10.90807446,0.7503367957054042,0.8269441826118205,9.924670725277107
10.91812046,0.7092895467100805,0.7798347517178291,9.906088822780298
10.92816646,0.7106284078551327,0.7637432636258499,9.861042413094623
10.93821246,0.7003270399739125,0.8266413370165933,9.791056397269694
10.94825846,0.7576729650312602,0.8400558619027021,9.832708817964528
10.95830446,0.7246697321298775,0.8009302592583263,9.883132484412176
10.96835146,0.6731930800241798,0.7568544592309787,9.819298843090587
10.97839746,0.6889898951487887,0.7839326636297899,9.723866980446177
10.98844346,0.6764546911732544,0.8293953581147991,9.832438876109892
10.99848946,0.6775009093351066,0.7615812143738855,9.92928957232698
11.00853546,0.664161131196389,0.7259465994619906,9.909716531184882
11.01858246,0.6665769751867743,0.7996881475896118,9.808956865252151
11.02862846,0.6718210113906264,0.7726008777906989,9.773893650749129
11.03867446,0.5656311794895986,0.7393911447708671,9.851107975498518
11.04872046,0.5984255141346565,0.7686440690696801,9.837645034767196
11.05876646,0.6479792827604828,0.8105157304314204,9.798358596883586
11.06881346,0.549522585852555,0.8492151038515349,9.719011900476078
11.07885946,0.5928930071847488,0.8272791486118477,9.69331245073963
11.08890546,0.7047112469136235,0.8137422752333343,9.835744336682552
11.09895146,0.6169372675159971,0.8937189107692304,9.937804947423501
11.10899746,0.6500041024893259,0.8818129888918665,9.93899500787132
11.11904346,0.695010264941183,0.840106143862329,9.866729472375157
11.12909046,0.7078599045794792,0.7769130332563343,9.821987650798116
11.13913646,0.646209030052453,0.7739328085665216,9.729152353647777
11.14918246,0.6417905419705181,0.7594575749875634,9.857377225290735
11.15922846,0.657025025186299,0.7514774681151564,9.905727222938355
11.16927446,0.6482332416575811,0.7195879163220137,9.839707356183542
11.17932146,0.6402453319269052,0.6798709515677099,9.830577108097586
11.18936746,0.6747322906012126,0.7608444949198349,9.787817900916671
11.19941346,0.671609891989585,0.781684620459555,9.836567503863382
11.20945946,0.6285164419770259,0.7309905882116454,9.787233510213264
11.21950546,0.6997769001992242,0.7676531690541504,9.749491866184016
11.22955146,0.606259161669525,0.7836088928512787,9.858414708103194
11.23959846,0.6898025459860551,0.8088070992221594,9.91348308141125
11.24964446,0.7241399316464138,0.9012847723240576,9.904193389360334
11.25969046,0.5906991717189106,0.7293157870459733,9.848242450976496
11.26973646,0.5599489404600217,0.6680353091381839,9.817201237257354
11.27978246,0.6025396628747136,0.842319788741572,9.825479966353784
11.28982946,0.6371804656263886,0.8566693798391839,9.847109720372014
11.29987546,0.623629781391059,0.7055404727621879,9.902621773240044
11.30992146,0.6079173606678931,0.6974344292064777,9.658117397410683
11.31996746,0.6292595918433117,0.812224989047977,9.593258415588359
11.33001346,0.6822180785958588,0.7792791241094336,9.840069016840589
11.34005946,0.715364854859967,0.7770203015691296,9.944166956889458
11.35010646,0.6353378311257554,0.8074509060305167,9.837159766072466
11.36015246,0.6519433877153759,0.938083648951705,9.67889345962085
11.37019846,0.7677134783446092,0.897943745157857,9.792613605162167
11.38024446,0.624672000304847,0.7107921191356197,9.990109218688223
11.39029046,0.5012436829444709,0.6492039265632974,9.935418064984562
11.40033746,0.49337877235947375,0.7302422151420248,9.720833348098703
11.41038346,0.8466641274290388,1.029870595055975,9.978152929020782
11.42042946,0.9623854447480329,1.028048528275268,9.984279712812967
11.43047546,0.3314289826432149,0.4644754725926286,9.478919623523874
11.44052146,0.32745932815134693,0.4737161411265906,9.255869627882694
11.45056746,1.1939229384544996,1.7126989534515,10.134799239127767
11.46061446,0.6164996615000659,0.7384012937870846,10.314620665128594
11.47066046,0.6949857749691537,0.027026437201035723,10.454098451336526
11.48070596,0.40948159389375943,1.1010996116972218,9.071572142891727
11.49075196,0.9559808541747681,1.5621233249851345,9.301839453854207
11.50079796,1.382150600523692,0.6443832320505468,10.917795144423334
11.51084496,1.095277893911286,0.8514254585270189,10.465931332737863
11.52089096,0.19178251522289502,1.2867568958013846,9.409873318487078
11.53093696,0.00459225270669233,-0.018284516477642145,8.931497092528318
11.54098296,-0.11431539815393997,-0.27901041901991136,9.659454875947196
11.55102896,-0.5308852509950927,0.11268208373598028,9.09118053123638
11.56107496,0.16570221166846671,-0.04887604838474929,9.464718013778276
11.57112196,-0.15366997216166964,-0.3119447184370826,10.75940401510045
11.58116796,-0.04717600102428172,0.8500589333285863,10.290397508857279
11.59121396,0.5081718388545009,1.2718191139542352,9.566829634045854
11.60125996,0.8970094214760017,0.4156543841583527,10.138458651536908
11.61130596,0.46274323192605205,0.5119276908060939,10.107669855142131
11.62135296,-0.22914243444302898,0.7080513778024308,9.41137997328822
11.63139896,0.4942600163353775,0.3534291782864899,9.418933534432858
11.64144496,0.8561762113507235,0.3614130068036452,9.473845355119972
11.65149096,0.6874411426901982,0.34003723494459687,9.976249730897552
11.66153696,0.34945874829701834,0.49702595328974997,10.498679619840209
11.67158296,0.32168069763051876,0.7550869914269804,9.958772075943799
11.68162996,0.4606117721108238,0.6066857208378971,9.408030647397604
11.69167596,0.7201756580682376,0.4161459228313072,9.690013832432008
11.70172196,0.7770506934453616,0.8579673350486565,10.142421316451
11.71176796,0.34282594417072615,1.0377074403798978,9.881003340430592
11.72181396,0.40839572125915025,0.5251615123985566,9.67888320762033
11.73186096,0.6310994509757183,0.554947216912205,9.728821778534881
11.74190696,0.6296863181561994,0.6859890919099244,9.77681943664251
11.75195296,0.5161509190217575,0.3797331665792203,9.813756756321254
11.76199896,0.4204673875175829,0.5520400592984211,9.839431183890952
11.77204496,0.3928291415864009,0.7321601011405835,9.953355196223082
11.78209096,0.7100418934792954,0.6572757122999008,10.06253696718962
11.79213796,0.7350747950139703,0.7540891621454439,9.845854708694615
11.80218396,0.711672514349978,0.868993554472451,9.656352550827496
11.81222996,0.5366376257977377,0.7582789795769922,9.405013468324224
11.82227596,0.5231479349352908,0.6083120232758794,9.662658400687516
11.83232196,0.527527578077552,0.7871011046968862,10.121732973267731
11.84236896,0.6074407894927459,0.7655276651595032,10.01188930205716
11.85241496,0.7137130977937693,0.6028784603339218,9.848776446404115
11.86246096,0.5540813495136954,0.855584671927153,9.626356751517097
11.87250696,0.28969622605968914,0.7954536559684492,9.98333458263477
11.88255296,-0.051196891136343785,0.22772447062759762,10.878862404895612
11.89259896,0.5084306114312016,0.4804844423172195,10.118142726200713
11.90264596,0.7420411663605028,0.8456692767948393,8.842289772087279
11.91269196,0.7902946800622987,0.747400192272413,9.111147599497382
11.92273796,0.8717739500489414,1.206094669904686,9.505799883583355
11.93278396,0.7514409976589627,1.0392225111356181,10.016909098026876
11.94282996,0.6381067623371507,0.5420331553015053,10.576498938597503
11.95287596,0.6377255215011399,0.7829722428001966,9.877831234430536
11.96292296,0.46916572103134196,0.5312753631507532,9.692124680922117
11.97296896,0.5117275455603609,0.4758164724268938,9.57042503471633
11.98301496,0.7059680311599232,0.7919221280279515,9.479274433348063
11.99306096,0.6682540352652242,0.6101281026303541,10.021164436474837
12.00310696,0.8402880592455287,0.7920835247494512,10.00427152834072
12.01315396,0.7434036692100511,1.1884502780960244,9.634871874288192
12.02319996,0.5758591683197162,0.8232273468934195,9.592283232949137
12.03324596,0.7919186690288839,0.38171827248925905,9.76506379462421
12.04329196,0.5679555646399349,0.8756395395537567,10.018881930034429
12.05333796,0.4319522064254478,0.8045907056277486,10.354685960001206
12.06338396,0.5433189671654647,0.4301966070498539,9.87016395613682
12.07343096,0.37359388077524847,0.2569160188815266,9.13083042413978
12.08347696,0.27424704373130715,0.35580792504797887,9.286231979411566
12.09352296,0.08927596780791149,0.29352315951390806,9.821916465693217
12.10356896,-0.2659134963341416,-0.23245407921803343,9.771061438226159
12.11361496,-0.09659215345514699,-0.17471719841589536,9.676389973060244
12.12366096,0.0017360356228965854,0.2242273376984502,9.322799915654961
12.13370796,0.07984480376459258,0.08157790341611228,9.80944302775565
12.14375396,-0.22122172425094927,-0.2506518093963661,10.98331387936614
12.15379996,-0.6775472269491681,-0.15072555841501717,10.411770088247279
12.16384596,0.1954966836308802,-0.1857115410445339,9.35366514750418
12.17389196,0.6058206054843847,0.24434651558003742,9.204159137375376
12.18393896,0.43930293039837587,0.5663955994070171,9.241456628446173
12.19398496,0.36833916360474006,0.2014496607200993,9.773053296551247
12.20403096,0.02030440225324475,0.17242672743818824,9.969803783787652
12.21407696,-0.13621556294353224,0.02109715796697361,9.686750800435641
12.22412296,0.13673987236089566,-0.4658221567570389,10.062645129628294
12.23416896,0.07827839126763059,-0.03403939118806256,9.635707096909517
12.24421596,0.2333339650905438,0.0903736421044675,9.811037092535182
12.25426196,0.31329193168007874,-0.008843580921226392,10.762108759857234
12.26430796,-0.007783949280037114,0.24769054570581003,10.270625339634895
12.27435396,0.19337028772805095,-0.06026587987143076,9.190895605229104
12.28439996,0.39846036583730365,-0.12390877568500355,9.075694526796031
