Time,Vel_mag,Accel_mag,TurnRadius
19.02535688,9.673075473005982,9.203089370368554,10.167062965587911
19.03540288,9.627439192856567,8.194824280216638,11.310503098389857
19.04544888,9.592621827556638,4.364902167168545,21.08143321484962
19.05549488,9.563996567126203,6.289095588545124,14.544226438949998
19.06554188,9.534330656128793,11.1496151879124,8.153058157464322
19.07558788,9.504643640025355,7.788562722110091,11.598834592090162
19.08563387,9.469501244837215,3.2350082309670505,27.71908057840329
19.09567987,9.437646023090533,4.666582126906184,19.086594864281743
19.10572588,9.413508148902583,7.22762585172843,12.260476328926734
19.11577188,9.380036002176384,4.276561142239561,20.573791061490322
19.12581788,9.34921400028388,3.0390497862173333,28.761556595589532
19.13586388,9.321525479657693,5.971712645766747,14.550404954515539
19.14590988,9.282843694329486,5.553462427977283,15.516659772332071
19.15595688,9.246385754600235,3.582962993730497,23.861717152109932
19.16600288,9.20926767207758,5.687095892837757,14.912815372566941
19.17604888,9.171303611034519,8.523875094058525,9.867907377526535
19.18609487,9.140114891526974,3.919018348091417,21.31699645422645
19.19614087,9.099816160101048,4.784612428464409,17.306867669156738
19.20618688,9.05063807309721,6.581941634876377,12.445271330901932
19.21623288,9.009948992967912,4.779042881221088,16.98649350372464
19.22627888,8.97060895504757,3.4349129970226473,23.427616680286206
19.23632488,8.93108831250057,4.376273474596923,18.226543407009313
19.24637088,8.897020217129663,3.0039657589504105,26.350822577841733
19.25641688,8.855489253219616,3.468183364411395,22.61117180786581
19.26646388,8.81228733302945,5.063778829891591,15.335663473582994
19.27650988,8.776685210329893,4.517943190270511,17.049838839742318
19.28655588,8.738149684311988,4.94288331263595,15.447514148320613
19.29660187,8.702130446240098,4.213445241141195,17.97272065243893
19.30664787,8.6793615567607,3.755439878254536,20.05925257096333
19.31669388,8.650182798466293,1.848421355575969,40.48084719491159
19.32673988,8.61157153406431,2.301570720014344,32.22111041013094
19.33678588,8.586351106355266,4.160355011747179,17.72094571579521
19.34683188,8.562358178787367,4.140063375787452,17.708419153825727
19.35687788,8.531594677219152,3.3395073244199787,21.796061713682974
19.36692488,8.50703183376672,4.627014817860945,15.640665411609074
19.37697088,8.484929075001665,5.366944293022842,13.414341099348205
19.38701688,8.455397916150204,5.8262184082506066,12.271039104746519
19.39706287,8.41512321047487,6.328672110159631,11.189440283024352
19.40710887,8.384570993876702,7.270683614239978,9.669108777291676
19.41715488,8.365207929761322,7.375366585184671,9.487894994766496
19.42720088,8.334906443359499,5.5362693379508,12.548281374849012
19.43724688,8.300211100851564,5.182745304660494,13.292859337839397
19.44729288,8.278420060848577,6.058805757523851,11.311179372066272
19.45733988,8.268853583066017,5.604572744194919,12.19967028691059
19.46738588,8.261154171029226,5.120996777153436,13.326832881829944
19.47743188,8.253848889546495,3.741920979917184,18.206162518422733
19.48747825,8.24276346433119,3.534779317604424,19.221327111011636
